episode,type,ground,size,armor,value,xmove,ymove,xaccel,yaccel,xcaccel,ycaccel,xrev,yrev,animate,shapebank,egraphic0,launchtype,enemydie,tur0
2,531,1,1,8,30,0,2,0,0,0,0,0,0,2,8,79,532,0,0
2,532,1,0,3,30,0,2,0,0,0,0,0,0,1,8,228,4,0,0
2,533,1,1,0,-1,0,1,0,0,0,0,0,0,1,21,165,0,0,0
2,534,1,1,0,-2,0,1,0,0,0,0,0,0,1,21,203,0,0,0
2,535,1,1,0,-3,0,1,0,0,0,0,0,0,1,21,153,0,0,0
2,536,0,1,100,100,0,0,0,0,0,0,0,0,0,17,45,0,0,0
2,537,0,1,100,100,0,0,0,0,0,0,0,0,0,17,47,0,0,0
2,538,0,1,100,100,0,0,0,0,0,0,0,0,0,17,49,0,0,0
2,539,0,1,100,100,0,0,0,0,0,0,0,0,0,17,83,543,0,116
2,540,0,1,100,100,0,0,0,0,0,0,0,0,2,17,85,0,0,154
2,541,0,1,100,100,0,0,0,0,0,0,0,0,0,17,87,544,0,115
2,542,0,1,255,100,0,0,0,0,0,0,0,0,0,17,1,0,0,0
2,543,1,0,4,5,-2,5,0,0,0,0,0,0,1,8,171,0,0,0
2,544,1,0,4,5,2,5,0,0,0,0,0,0,1,8,171,0,0,0
2,545,0,1,5,10,0,0,0,0,0,0,0,0,0,8,77,0,0,0
2,546,0,1,80,0,0,0,0,0,0,15,0,3,1,23,203,0,0,63
2,547,0,1,80,0,0,0,0,0,0,15,0,3,1,23,205,0,0,63
2,548,0,1,80,0,0,0,0,0,0,15,0,3,1,23,165,0,0,63
2,549,0,1,80,0,0,0,0,0,0,15,0,3,1,23,167,0,0,63
2,550,0,1,80,250,0,0,0,0,0,15,0,3,0,23,267,551,0,76
2,551,1,0,4,5,0,1,0,0,0,6,0,0,1,8,171,94,0,0
2,552,0,1,0,0,0,0,0,0,0,0,0,0,1,5,17,0,0,253
2,553,0,1,0,0,0,0,0,0,0,0,0,0,1,5,93,0,0,254
2,554,1,1,10,50,0,0,0,0,0,0,0,0,1,5,169,0,0,0
2,555,1,1,20,75,0,0,0,0,0,0,0,0,1,9,201,0,0,0
2,556,0,0,3,10,1,-1,0,0,-16,10,0,0,0,7,19,0,0,0
2,557,0,0,3,10,0,0,0,0,0,0,0,0,0,7,38,0,0,0
2,558,0,0,3,10,0,0,0,0,0,0,0,0,0,7,57,0,0,0
2,559,0,1,30,10,0,0,0,0,0,0,0,0,2,7,49,0,0,63
2,560,0,1,5,100,0,5,0,0,0,-8,0,0,0,21,279,0,0,0
2,561,1,1,0,20002,0,1,0,0,0,0,0,0,0,21,127,0,0,0
2,562,1,1,0,20004,0,1,0,0,0,0,0,0,0,21,129,0,0,0
2,563,1,1,0,20008,0,1,0,0,0,0,0,0,0,21,131,0,0,0
2,564,1,1,255,50,0,0,0,0,0,0,0,0,0,5,283,0,0,0
2,565,1,1,20,50,0,0,0,0,0,0,0,0,0,5,281,0,0,0
2,566,1,1,255,0,0,0,0,0,0,0,0,0,1,5,167,0,0,0
2,567,1,1,20,200,0,0,0,0,0,0,0,0,1,5,165,0,0,255
2,568,0,1,30,250,0,0,0,0,0,0,0,0,0,23,269,455,0,0
2,569,0,1,6,100,7,0,0,0,-1,1,-7,7,1,17,117,0,0,0
2,570,0,1,254,100,0,7,0,0,-1,1,-7,7,0,17,115,0,0,0
2,571,0,1,254,100,0,-7,0,0,1,-1,7,-7,0,17,115,0,0,0
2,572,0,1,254,100,-7,0,0,0,1,-1,7,-7,0,17,115,0,0,0
2,573,0,1,25,50,0,0,0,0,0,0,0,0,0,8,165,0,0,0
2,574,0,1,25,50,0,0,0,0,0,0,0,0,0,20,127,0,0,0
2,575,0,1,25,50,0,0,0,0,0,0,0,0,0,8,155,0,0,0
2,576,0,1,25,50,0,0,0,0,0,0,0,0,0,20,123,0,0,0
2,577,1,1,0,10020,0,0,0,0,0,0,0,0,1,20,85,0,0,0
2,578,1,1,255,10,0,5,0,0,-1,2,-10,5,0,17,115,0,0,0
2,579,1,1,255,10,0,-5,0,0,1,-2,10,-5,0,17,115,0,0,0
2,580,1,1,255,10,0,7,0,0,-1,2,-14,7,0,17,115,0,0,0
2,581,1,1,255,10,0,-7,0,0,1,-2,14,-7,0,17,115,0,0,0
2,582,1,1,6,25,5,0,0,0,-2,2,-5,5,1,17,117,0,0,0
2,583,1,1,255,10,0,5,0,0,-2,2,-5,5,0,17,115,0,0,0
2,584,1,1,255,10,0,-5,0,0,2,-2,5,-5,0,17,115,0,0,0
2,585,1,1,255,10,-5,0,0,0,2,-2,5,-5,0,17,115,0,0,0
2,586,1,1,255,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0
2,587,1,1,255,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0
2,588,1,1,255,0,0,0,0,0,0,0,0,0,0,23,7,0,0,0
2,589,1,1,20,100,0,0,0,0,0,0,0,0,1,23,115,0,0,0
2,590,1,1,10,150,3,0,0,0,1,0,7,0,2,23,93,592,0,0
2,591,1,1,0,10020,0,0,0,0,0,0,0,0,1,20,85,0,0,0
2,592,1,0,3,10,0,4,0,0,0,0,0,0,1,23,9,0,0,0
2,593,1,1,0,10022,0,0,0,0,0,0,0,0,1,20,85,0,0,0
2,594,1,1,8,25,0,1,0,0,0,0,0,0,1,3,51,0,0,0
2,595,1,1,4,20,0,0,0,0,0,0,0,0,0,15,81,0,0,0
2,596,1,0,3,15,0,0,0,0,0,0,0,0,1,8,247,4,0,0
2,597,0,1,6,25,0,0,0,0,0,0,0,0,1,17,117,0,0,0
2,598,1,1,1,80,0,0,0,0,0,0,0,0,2,7,155,0,0,76
2,599,1,1,255,85,0,0,0,0,0,0,0,0,1,7,165,0,0,0
2,600,1,1,1,200,0,-1,0,0,0,0,0,0,2,7,191,0,0,76
2,601,1,1,1,200,0,-1,0,0,0,0,0,0,2,7,191,0,0,76
2,602,1,1,0,30001,4,1,0,0,4,0,4,0,0,26,153,0,0,0
2,603,1,1,0,30002,4,1,0,0,4,0,4,0,0,26,155,0,0,0
2,604,1,1,0,30003,4,1,0,0,4,0,4,0,0,26,157,0,0,0
2,605,1,1,0,30004,4,1,0,0,4,0,4,0,0,26,159,0,0,0
2,606,1,1,0,30005,4,1,0,0,4,0,4,0,0,26,161,0,0,0
2,607,1,1,0,30013,4,1,0,0,4,0,4,0,0,26,163,0,0,0
2,608,1,1,0,30007,4,1,0,0,4,0,4,0,0,26,165,0,0,0
2,609,1,1,0,30008,4,1,0,0,4,0,4,0,0,26,167,0,0,0
2,610,1,1,0,31009,4,1,0,0,4,0,4,0,0,26,169,0,0,0
2,611,1,1,0,31010,4,1,0,0,4,0,4,0,0,26,191,0,0,0
2,612,1,1,0,31011,4,1,0,0,4,0,4,0,0,26,193,0,0,0
2,613,1,1,0,31012,4,1,0,0,4,0,4,0,0,26,195,0,0,0
2,614,1,1,0,31014,4,1,0,0,4,0,4,0,0,26,197,0,0,0
2,615,1,1,0,31015,4,1,0,0,4,0,4,0,0,26,199,0,0,0
2,616,1,1,0,30017,4,1,0,0,4,0,4,0,0,26,201,0,0,0
2,617,1,1,0,30020,4,1,0,0,4,0,4,0,0,26,203,0,0,0
2,618,1,1,0,32001,4,1,0,0,4,0,4,0,0,26,205,0,0,0
2,619,1,1,0,32002,4,1,0,0,4,0,4,0,0,26,207,0,0,0
2,620,1,1,0,32003,4,1,0,0,4,0,4,0,0,26,229,0,0,0
2,621,1,1,0,32004,4,1,0,0,4,0,4,0,0,26,231,0,0,0
2,622,1,1,0,32007,4,1,0,0,4,0,4,0,0,26,233,0,0,0
2,623,1,1,0,32010,4,1,0,0,4,0,4,0,0,26,235,0,0,0
2,624,1,1,0,32006,4,1,0,0,4,0,4,0,0,26,237,0,0,0
2,625,1,1,0,32013,4,1,0,0,4,0,4,0,0,26,239,0,0,0
2,626,1,1,0,32015,4,1,0,0,4,0,4,0,0,26,241,0,0,0
2,627,1,1,0,31021,4,1,0,0,4,0,4,0,0,26,243,0,0,0
2,628,1,1,0,30000,4,1,0,0,4,0,4,0,0,26,41,0,0,0
2,629,1,1,0,31022,4,1,0,0,4,0,4,0,0,26,245,0,0,0
2,630,1,1,0,0,0,0,0,0,0,0,0,0,0,22,153,0,0,0
2,631,1,1,255,0,0,0,0,0,0,0,0,0,0,22,155,0,0,0
2,632,1,1,255,0,0,0,0,0,0,0,0,0,0,22,157,0,0,0
2,633,1,1,255,0,0,0,0,0,0,0,0,0,0,22,191,0,0,0
2,634,1,1,255,0,0,0,0,0,0,0,0,0,0,22,193,0,0,0
2,635,1,1,0,0,0,0,0,0,0,0,0,0,0,22,195,0,0,0
2,636,1,1,255,0,0,0,0,0,0,0,0,0,0,22,229,0,0,0
2,637,1,1,255,0,0,0,0,0,0,0,0,0,0,22,231,0,0,0
2,638,1,1,0,0,0,0,0,0,0,0,0,0,0,22,233,0,0,0
2,639,1,1,0,0,0,0,0,0,0,0,0,0,0,22,267,0,0,0
2,640,1,1,255,0,0,0,0,0,0,0,0,0,0,22,269,0,0,0
2,641,1,1,0,0,0,0,0,0,0,0,0,0,0,22,271,0,0,0
2,642,1,1,255,0,0,0,0,0,0,0,0,0,0,22,159,0,0,0
2,643,1,1,255,0,0,0,0,0,0,0,0,0,0,22,161,0,0,0
2,644,1,1,255,0,0,0,0,0,0,0,0,0,0,22,163,0,0,0
2,645,1,1,0,0,0,0,0,0,0,0,0,0,0,22,165,0,0,0
2,646,1,1,0,0,0,0,0,0,0,0,0,0,0,22,197,0,0,0
2,647,1,1,0,0,0,0,0,0,0,0,0,0,0,22,199,0,0,0
2,648,1,1,255,0,0,0,0,0,0,0,0,0,0,22,201,0,0,0
2,649,1,1,255,0,0,0,0,0,0,0,0,0,0,22,203,0,0,0
2,650,1,1,0,0,0,0,0,0,0,0,0,0,0,22,235,0,0,0
2,651,1,1,0,0,0,0,0,0,0,0,0,0,0,22,237,0,0,0
2,652,1,1,255,0,0,0,0,0,0,0,0,0,0,22,239,0,0,0
2,653,1,1,0,0,0,0,0,0,0,0,0,0,0,22,241,0,0,0
2,654,1,1,0,0,0,0,0,0,0,0,0,0,0,22,273,0,0,0
2,655,1,1,255,0,0,0,0,0,0,0,0,0,0,22,275,0,0,0
2,656,1,1,255,0,0,0,0,0,0,0,0,0,0,22,277,0,0,0
2,657,1,1,0,0,0,0,0,0,0,0,0,0,0,22,279,0,0,0
2,658,1,1,25,500,0,0,0,0,0,0,0,0,1,22,167,0,0,0
2,659,1,1,25,250,0,0,0,0,0,0,0,0,1,22,169,0,0,0
2,660,1,0,2,5,0,2,0,0,0,3,0,0,0,22,171,0,0,0
2,661,1,0,2,5,0,2,0,0,0,3,0,0,0,22,190,0,0,0
2,662,1,1,30,250,0,0,0,0,0,0,0,0,0,9,77,0,0,0
2,663,1,1,30,0,0,0,0,0,0,0,0,0,0,9,79,0,0,0
2,664,1,1,30,0,0,0,0,0,0,0,0,0,0,9,81,0,0,0
2,665,1,1,30,0,0,0,0,0,0,0,0,0,0,9,83,0,0,0
2,666,1,1,30,0,0,0,0,0,0,0,0,0,0,9,115,0,0,0
2,667,1,1,30,0,0,0,0,0,0,0,0,0,0,9,117,0,0,0
2,668,1,1,30,0,0,0,0,0,0,0,0,0,0,9,119,0,0,0
2,669,1,1,30,0,0,0,0,0,0,0,0,0,0,9,121,0,0,0
2,670,1,1,30,250,0,0,0,0,0,0,0,0,0,9,85,0,0,0
2,671,1,1,30,0,0,0,0,0,0,0,0,0,0,9,87,0,0,0
2,672,1,1,30,0,0,0,0,0,0,0,0,0,0,9,89,0,0,0
2,673,1,1,30,0,0,0,0,0,0,0,0,0,0,9,91,0,0,0
2,674,1,1,30,0,0,0,0,0,0,0,0,0,0,9,123,0,0,0
2,675,1,1,30,0,0,0,0,0,0,0,0,0,0,9,125,0,0,0
2,676,1,1,30,0,0,0,0,0,0,0,0,0,0,9,127,0,0,0
2,677,1,1,30,0,0,0,0,0,0,0,0,0,0,9,129,0,0,0
2,678,1,1,10,25,0,2,0,0,0,0,0,0,1,9,277,0,0,0
2,679,1,1,255,0,0,3,0,0,0,0,0,0,0,9,199,0,0,0
2,680,1,1,255,0,0,3,0,0,0,0,0,0,0,9,237,0,0,0
2,681,1,1,10,50,0,1,0,0,20,0,2,0,1,9,277,0,0,0
2,682,1,1,20,100,0,3,0,0,0,0,0,0,0,9,191,0,0,0
2,683,1,1,20,0,0,3,0,0,0,0,0,0,0,9,193,0,0,0
2,684,1,1,20,0,0,3,0,0,0,0,0,0,0,9,229,0,0,0
2,685,1,1,20,0,0,3,0,0,0,0,0,0,0,9,231,0,0,0
2,686,1,1,15,100,0,1,0,0,0,0,0,0,0,9,195,687,395,149
2,687,1,1,1,5,0,-2,94,0,0,20,0,0,0,9,235,0,0,0
2,688,1,1,0,10014,0,0,0,0,0,0,0,0,1,20,85,0,0,0
2,689,1,1,2,0,0,2,0,0,0,0,0,0,2,8,79,0,0,59
2,690,1,1,0,10018,0,0,0,0,0,0,0,0,1,20,85,0,0,0
2,691,1,0,2,5,0,2,0,0,0,0,0,0,0,4,83,0,0,0
2,692,1,0,2,5,0,3,0,0,0,0,0,0,0,4,84,0,0,0
2,693,1,0,2,5,0,4,0,0,0,0,0,0,0,4,103,0,0,0
2,694,1,0,2,5,0,5,0,0,0,0,0,0,0,4,122,0,0,0
2,695,1,1,0,10024,0,0,0,0,0,0,0,0,1,20,123,0,0,0
2,696,1,1,0,0,0,0,0,0,0,0,0,0,0,9,197,0,0,136
2,697,1,1,0,0,0,0,0,0,0,0,0,0,0,9,197,0,0,136
2,698,1,1,255,0,0,0,0,0,0,0,0,0,0,9,197,709,0,0
2,699,1,1,255,0,0,0,0,0,0,0,0,0,0,9,197,0,0,0
2,700,1,1,10,50,0,3,0,0,0,0,0,0,1,5,169,0,0,0
2,701,1,1,20,100,0,2,0,0,0,0,0,0,1,5,167,0,0,0
2,702,1,1,10,20,0,2,0,0,0,0,0,0,0,15,276,0,0,0
2,703,1,1,20,75,0,2,0,0,0,0,0,0,0,15,245,0,0,0
2,704,1,1,5,25,0,2,0,0,0,0,0,0,0,15,207,0,0,0
2,705,1,1,10,50,0,2,0,0,0,0,0,0,0,15,169,0,0,0
2,706,1,1,18,200,0,2,0,0,0,0,0,0,0,15,278,710,0,0
2,707,1,1,30,100,0,2,0,0,0,0,0,0,0,15,283,0,0,133
2,708,1,1,40,150,0,2,0,0,0,0,0,0,0,15,281,533,0,0
2,709,1,1,30,100,0,5,0,0,0,0,0,0,1,15,115,0,0,0
2,710,1,0,5,10,0,6,0,0,0,0,0,0,0,15,171,0,0,0
2,711,1,1,0,0,0,0,0,0,0,0,0,0,0,15,121,0,0,0
2,712,1,1,0,0,0,0,0,0,0,0,0,0,0,15,123,0,0,0
2,713,1,1,255,0,0,4,0,0,0,0,0,0,0,15,13,0,0,0
2,714,1,1,255,0,0,4,0,0,0,0,0,0,0,15,15,0,0,0
2,715,1,1,255,0,0,4,0,0,0,0,0,0,0,15,17,0,0,0
2,716,1,1,255,0,0,4,0,0,0,0,0,0,0,15,51,0,0,0
2,717,1,1,255,0,0,4,0,0,0,0,0,0,0,15,53,0,0,0
2,718,1,1,255,0,0,4,0,0,0,0,0,0,0,15,55,0,0,0
2,719,1,1,255,0,0,4,0,0,0,0,0,0,0,15,89,0,0,0
2,720,1,1,255,0,0,4,0,0,0,0,0,0,0,15,91,0,0,0
2,721,1,1,255,0,0,4,0,0,0,0,0,0,0,15,93,0,0,0
2,722,1,1,255,0,0,0,0,0,0,0,0,0,0,15,161,0,0,0
2,723,1,1,255,0,0,0,0,0,0,0,0,0,0,15,163,0,0,0
2,724,1,1,255,0,0,0,0,0,0,0,0,0,0,15,199,0,0,0
2,725,1,1,255,0,0,0,0,0,0,0,0,0,0,15,237,0,0,0
2,726,1,1,255,0,0,0,0,0,0,0,0,0,0,15,238,0,0,0
2,727,1,1,255,0,0,0,0,0,0,0,0,0,0,15,165,0,0,0
2,728,1,1,255,0,0,0,0,0,0,0,0,0,0,15,167,0,0,0
2,729,1,1,255,0,0,0,0,0,0,0,0,0,0,15,205,0,0,0
2,730,1,1,255,0,0,0,0,0,0,0,0,0,0,15,242,0,0,0
2,731,1,1,255,0,0,0,0,0,0,0,0,0,0,15,243,0,0,0
2,732,1,1,50,0,0,0,0,0,0,0,0,0,2,15,153,0,0,150
2,733,1,1,50,0,0,0,0,0,0,0,0,0,2,15,191,0,0,150
2,734,1,1,255,0,0,0,0,0,0,0,0,0,0,15,195,0,0,0
2,735,1,1,60,0,0,0,0,0,0,0,0,0,0,19,156,0,0,133
2,736,1,1,60,0,0,0,0,0,0,0,0,0,0,19,164,0,0,133
2,737,1,1,60,0,0,0,0,0,0,0,0,0,2,19,191,703,0,0
2,738,1,1,60,0,0,0,0,0,0,0,0,0,2,19,193,703,0,0
2,739,0,1,0,0,0,0,0,0,0,0,0,0,1,12,165,0,0,0
2,740,0,1,0,0,0,0,0,0,0,0,0,0,1,12,167,0,0,0
2,741,0,1,0,0,0,0,0,0,0,0,0,0,1,12,169,0,0,0
2,742,0,1,0,0,0,0,0,0,0,0,0,0,1,12,203,0,0,0
2,743,0,1,0,0,0,0,0,0,0,0,0,0,1,12,205,0,0,0
2,744,0,1,0,0,0,0,0,0,0,0,0,0,1,12,207,0,0,0
2,745,0,1,10,50,0,0,0,0,0,0,0,0,1,14,43,0,0,0
2,746,0,1,10,0,0,0,0,0,0,0,0,0,0,14,45,0,0,0
2,747,0,1,10,0,0,0,0,0,0,0,0,0,1,14,5,0,0,0
2,748,0,1,10,0,0,0,0,0,0,0,0,0,0,14,7,0,0,0
2,749,0,1,12,25,0,0,0,0,0,0,0,0,2,14,77,0,0,110
2,750,0,1,6,10,0,0,0,0,0,0,0,0,0,14,1,0,0,0
2,751,0,1,15,50,0,0,0,0,0,0,0,0,2,14,83,0,0,63
2,752,1,0,20,0,4,0,0,0,0,0,0,0,1,14,19,0,0,0
2,753,0,1,20,0,0,0,0,0,0,0,0,0,2,11,229,0,0,0
2,754,0,1,20,50,0,0,0,0,0,0,0,0,2,11,231,752,0,0
2,755,1,0,20,0,-4,0,0,0,0,0,0,0,1,14,19,0,0,0
2,756,0,1,20,50,0,0,0,0,0,0,0,0,2,11,267,755,0,0
2,757,0,1,20,0,0,0,0,0,0,0,0,0,2,11,269,0,0,0
2,758,0,1,20,25,0,0,0,0,0,0,0,0,2,11,153,0,0,0
2,759,0,1,20,0,0,0,0,0,0,0,0,0,2,11,191,0,0,133
2,760,1,1,40,50,0,1,0,0,0,0,0,0,0,14,117,533,0,0
2,761,1,1,40,50,0,1,0,0,0,0,0,0,0,14,117,394,0,0
2,762,1,0,20,0,-3,-3,0,0,0,0,0,0,1,14,19,0,0,0
2,763,0,1,0,0,0,0,0,0,0,0,0,0,2,14,119,762,0,0
2,764,0,1,40,0,0,0,0,0,0,0,0,0,2,14,89,0,0,0
2,765,0,1,40,50,0,0,0,0,0,0,0,0,0,14,127,0,0,0
2,766,0,1,40,50,0,0,0,0,0,0,0,0,2,14,129,0,0,0
2,767,1,0,20,0,3,-3,0,0,0,0,0,0,1,14,19,0,0,0
2,768,0,1,40,0,0,0,0,0,0,0,0,0,2,11,165,0,0,0
2,769,0,1,0,0,0,0,0,0,0,0,0,0,2,11,167,767,0,0
2,770,0,1,40,50,0,0,0,0,0,0,0,0,2,11,203,0,0,0
2,771,0,1,40,50,0,0,0,0,0,0,0,0,0,11,205,0,0,0
2,772,1,1,254,50,0,0,0,0,0,0,0,0,2,14,193,0,0,76
2,773,1,1,254,50,0,0,0,0,0,0,0,0,2,14,195,0,0,76
2,774,1,1,254,50,0,0,0,0,0,0,0,0,2,14,241,0,0,0
2,775,1,1,254,50,0,0,0,0,0,0,0,0,2,14,243,0,0,0
2,776,1,1,10,50,0,0,0,0,0,0,0,0,1,17,89,0,0,132
2,777,1,1,6,25,0,0,0,0,0,0,0,0,0,17,125,0,0,0
2,778,1,1,15,25,0,0,0,0,0,0,0,0,1,11,49,0,0,0
2,779,1,1,255,25,0,0,0,0,0,0,0,0,1,5,277,0,0,0
2,780,1,1,100,150,0,0,0,0,0,0,0,0,0,5,229,0,0,0
2,781,1,1,0,0,0,0,0,0,0,0,0,0,0,5,237,0,0,0
2,782,1,1,100,150,0,0,0,0,0,0,0,0,0,5,267,0,0,0
2,783,1,1,0,0,0,0,0,0,0,0,0,0,0,5,275,0,0,0
2,784,1,1,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0
2,785,1,1,100,150,0,0,0,0,0,0,0,0,0,5,9,0,0,0
2,786,1,1,0,0,0,0,0,0,0,0,0,0,0,5,45,0,0,0
2,787,1,1,100,150,0,0,0,0,0,0,0,0,0,5,47,0,0,0
2,788,1,1,0,0,0,0,0,0,0,0,0,0,0,5,49,0,0,0
2,789,1,1,0,0,0,0,0,0,0,0,0,0,0,5,51,0,0,0
2,790,1,1,20,100,0,0,0,0,0,0,0,0,1,28,1,0,0,0
2,791,1,1,20,0,0,0,0,0,0,0,0,0,1,28,39,0,0,0
2,792,1,1,8,25,3,-3,0,0,0,0,0,0,0,28,12,0,0,0
2,793,1,1,8,25,-3,-3,0,0,0,0,0,0,0,28,50,0,0,0
2,794,1,1,8,25,0,-3,0,0,0,0,0,0,0,28,10,0,0,0
2,795,1,1,8,25,0,1,0,0,0,0,0,0,0,12,284,0,0,131
2,796,1,1,254,50,0,1,0,0,0,0,0,0,0,28,89,0,0,131
2,797,1,1,254,100,0,1,0,0,0,0,0,0,2,28,91,799,0,131
2,798,1,1,254,50,0,1,0,0,0,0,0,0,0,28,93,0,0,131
2,799,1,1,20,25,0,1,92,0,0,0,0,0,1,28,123,0,0,131
2,800,1,1,0,-4,0,1,0,0,0,0,0,0,0,21,89,0,0,0
2,801,1,1,0,-5,0,1,0,0,0,0,0,0,0,21,92,0,0,0
2,802,1,1,2,25,0,0,94,94,2,2,5,5,1,28,153,1,0,0
2,803,1,1,4,40,0,1,0,0,0,0,0,0,1,28,191,3,0,131
2,804,1,0,0,0,0,1,0,0,0,0,0,0,0,28,19,0,0,131
2,805,1,0,0,0,0,1,0,0,0,0,0,0,0,28,38,0,0,131
2,806,1,0,0,0,0,1,0,0,0,0,0,0,0,28,57,0,0,131
2,807,1,1,20,100,0,1,0,0,0,0,0,0,2,28,91,802,0,131
2,808,1,1,20,100,0,1,0,0,0,0,0,0,2,28,91,803,0,131
2,809,1,1,3,0,0,-2,0,0,0,0,0,0,0,11,163,0,0,131
2,810,1,1,254,0,0,2,0,0,0,0,0,0,0,28,8,0,0,0
2,811,1,1,30,50,0,2,0,0,0,0,0,0,0,28,159,812,0,0
2,812,1,0,6,10,0,3,0,0,0,0,0,0,0,28,171,0,0,0
2,813,1,1,10,25,0,-2,0,0,0,0,0,0,0,28,163,0,0,0
2,814,1,1,10,50,0,2,0,0,0,0,0,0,0,28,165,0,0,0
2,815,1,1,20,50,0,1,0,0,0,0,0,0,2,28,197,816,0,0
2,816,1,0,3,10,0,0,0,0,0,0,0,0,1,28,190,4,0,0
2,817,1,1,20,50,0,-2,0,0,0,0,0,0,0,28,161,0,0,0
2,818,1,1,20,50,0,1,0,0,0,0,0,0,0,28,48,0,0,68
2,819,0,1,15,50,0,0,0,0,0,0,0,0,2,29,125,0,0,62
2,820,0,1,15,100,0,0,0,0,0,0,0,0,2,29,153,0,0,70
2,821,0,1,15,50,0,0,0,0,0,0,0,0,2,29,229,0,0,69
2,822,1,1,4,10,0,1,0,0,0,0,0,0,1,9,13,0,0,0
2,823,1,1,0,10027,0,0,0,0,0,0,0,0,1,20,85,0,0,0
2,824,1,1,6,50,0,0,0,0,0,0,0,0,0,10,3,0,825,0
2,825,1,1,10,0,0,0,0,0,1,6,3,0,0,10,3,0,394,12
2,826,1,1,2,0,0,2,0,0,0,0,0,0,0,8,117,0,0,68
2,827,1,1,0,30031,4,1,0,0,4,0,4,0,0,26,267,0,0,0
2,828,1,1,0,30027,4,1,0,0,4,0,4,0,0,26,269,0,0,0
2,829,1,1,0,32101,4,1,0,0,4,0,4,0,0,26,271,0,0,0
2,830,1,1,0,32102,4,1,0,0,4,0,4,0,0,26,273,0,0,0
2,831,1,1,0,32103,4,1,0,0,4,0,4,0,0,26,275,0,0,0
2,832,1,1,0,32104,4,1,0,0,4,0,4,0,0,26,277,0,0,0
2,833,1,1,0,32105,4,1,0,0,4,0,4,0,0,26,121,0,0,0
2,834,1,1,0,32106,4,1,0,0,4,0,4,0,0,26,123,0,0,0
2,835,1,1,250,5000,0,0,0,0,0,0,0,0,2,29,123,836,0,68
2,836,1,1,8,25,0,4,0,0,0,0,0,0,1,11,49,0,0,0
2,837,1,1,50,10,0,0,0,0,0,0,0,0,0,17,1,0,0,0
2,838,0,1,10,75,0,0,0,0,0,0,0,0,2,5,91,839,0,0
2,839,1,0,20,5,-3,3,0,0,0,0,0,0,1,14,19,0,0,0
2,840,0,1,15,75,0,0,0,0,0,0,0,0,2,10,39,841,0,0
2,841,1,1,25,10,4,0,0,0,0,0,0,0,1,5,277,0,0,0
2,842,0,1,6,75,0,0,0,0,0,0,0,0,0,5,89,0,0,0
2,843,1,1,0,10030,0,1,0,0,0,0,0,0,1,20,85,0,0,0
2,844,1,1,20,250,0,0,0,0,0,0,0,0,0,23,271,0,0,72
2,845,1,1,10,0,0,0,0,0,0,0,0,0,0,17,15,0,503,0
2,846,1,1,10,50,0,0,0,0,0,0,0,0,0,17,17,850,0,0
2,847,1,1,10,100,0,0,0,0,0,0,0,0,0,17,53,0,0,0
2,848,1,1,20,2000,0,0,0,0,0,0,0,0,0,17,55,0,0,0
2,849,1,1,255,100,0,0,0,0,0,0,0,0,0,17,1,0,0,0
2,850,1,1,15,0,0,0,0,0,0,0,0,0,1,17,129,4,0,0
3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,1,1,254,2250,0,0,0,0,0,0,0,0,2,2,1,2,0,127
3,2,1,1,10,25,0,5,0,0,0,0,0,0,0,10,169,0,0,252
3,3,1,0,2,5,0,0,92,0,0,8,0,0,1,1,171,0,0,0
3,4,1,1,4,25,0,1,0,0,0,0,0,0,1,1,159,0,0,0
3,5,1,1,6,20,0,0,0,0,0,0,0,0,1,1,229,0,0,0
3,6,1,1,6,25,0,0,0,0,0,0,0,0,0,1,85,0,0,0
3,7,1,1,6,25,0,0,0,0,0,0,0,0,0,1,87,0,0,0
3,8,1,1,6,25,0,0,0,0,0,0,0,0,0,1,123,0,0,0
3,9,1,1,6,25,0,0,0,0,0,0,0,0,0,1,125,0,0,0
3,10,1,1,3,15,0,1,0,0,0,0,0,0,1,1,191,0,0,0
3,11,1,1,6,20,0,0,97,97,0,0,0,0,1,1,243,0,0,0
3,12,1,1,3,15,0,1,0,0,0,0,0,0,1,1,205,0,0,0
3,13,1,1,6,25,0,0,0,0,0,0,0,0,0,1,85,0,0,116
3,14,1,1,6,25,0,0,0,0,0,0,0,0,0,1,87,0,0,115
3,15,0,1,10,20,0,0,0,0,0,0,0,0,0,1,91,0,0,2
3,16,1,0,12,5,0,0,0,0,0,8,0,0,1,1,171,0,0,0
3,17,1,1,5,20,0,1,0,0,0,0,0,0,0,1,267,0,0,59
3,18,1,1,50,0,0,0,0,0,16,0,0,0,0,1,7,0,0,0
3,19,1,1,50,0,0,0,0,0,16,0,0,0,0,1,9,0,0,0
3,20,1,1,50,500,0,0,0,0,16,0,0,0,0,1,11,0,0,0
3,21,1,1,50,0,0,0,0,0,-16,0,0,0,0,1,5,0,0,0
3,22,1,1,50,0,0,0,0,0,-16,0,0,0,0,1,3,0,0,0
3,23,1,1,50,500,0,0,0,0,-16,0,0,0,0,1,1,0,0,0
3,24,1,1,2,50,2,2,0,0,10,-20,0,0,0,1,269,0,0,62
