episode,section,level,time,event_type,d1,d2,d3,d4,d5,d6
1,4,9,3110,19,0,0,0,6,8,0
1,4,9,3111,19,0,0,0,6,7,0
1,4,9,3112,31,30,0,0,6,0,0
1,4,9,3116,7,15,130,0,7,0,0
1,4,9,3116,7,15,48,0,8,0,0
1,4,9,3116,19,0,0,0,7,7,0
1,4,9,3116,19,0,0,0,8,5,0
1,4,9,3126,19,2,0,0,8,5,0
1,4,9,3126,31,30,0,0,7,0,0
1,4,9,3136,19,0,0,0,8,8,0
1,4,9,3136,31,0,0,0,7,0,0
1,4,9,3137,19,0,0,0,7,8,0
1,4,9,3137,19,0,0,0,8,7,0
1,4,9,3138,31,0,30,0,7,0,0
1,4,9,3138,31,30,0,0,8,0,0
1,4,9,3200,7,42,48,0,31,-27,0
1,4,9,3200,7,43,72,0,31,-27,0
1,4,9,3200,7,44,48,0,31,1,0
1,4,9,3200,7,45,72,0,31,1,0
1,4,9,3210,7,32,120,0,0,1,0
1,4,9,3210,7,33,144,0,0,1,0
1,4,9,3210,7,34,168,0,0,1,0
1,4,9,3219,7,35,120,0,0,1,0
1,4,9,3219,7,36,144,0,0,1,0
1,4,9,3219,7,37,168,0,0,1,0
1,4,9,3228,7,15,48,0,3,0,0
1,4,9,3228,7,15,72,0,4,0,0
1,4,9,3228,19,0,0,0,3,5,0
1,4,9,3228,19,0,0,0,4,5,0
1,4,9,3228,19,2,0,0,4,5,0
1,4,9,3238,7,15,72,0,2,0,0
1,4,9,3238,7,15,48,0,1,0,0
1,4,9,3238,19,0,0,0,1,5,0
1,4,9,3238,19,0,0,0,2,5,0
1,4,9,3238,19,2,0,0,3,5,0
1,4,9,3243,19,0,0,0,3,8,0
1,4,9,3244,19,0,0,0,3,7,0
1,4,9,3245,31,30,0,0,3,0,0
1,4,9,3248,19,2,0,0,2,5,0
1,4,9,3248,19,2,0,0,1,5,0
1,4,9,3253,19,0,0,0,4,8,0
1,4,9,3253,33,534,0,0,6,0,0
1,4,9,3254,19,0,0,0,4,7,0
1,4,9,3255,31,30,0,0,4,0,0
1,4,9,3258,19,0,0,0,1,8,0
1,4,9,3259,19,0,0,0,1,7,0
1,4,9,3260,31,30,0,0,1,0,0
1,4,9,3268,19,0,0,0,2,8,0
1,4,9,3269,19,0,0,0,2,7,0
1,4,9,3270,31,30,0,0,2,0,0
1,4,9,3294,7,33,240,0,0,1,0
1,4,9,3294,7,33,264,0,0,1,0
1,4,9,3294,7,33,288,0,0,1,0
1,4,9,3294,7,34,312,0,0,1,0
1,4,9,3294,7,32,216,0,0,1,0
1,4,9,3303,7,36,240,0,0,1,0
1,4,9,3303,7,36,264,0,0,1,0
1,4,9,3303,7,36,288,0,0,1,0
1,4,9,3303,7,37,312,0,0,1,0
1,4,9,3303,7,35,216,0,0,1,0
1,4,9,3310,7,4,40,0,10,0,0
1,4,9,3310,20,2,0,0,10,0,0
1,4,9,3310,27,6,0,0,10,0,0
1,4,9,3312,7,40,264,0,0,1,0
1,4,9,3315,7,4,40,0,11,0,0
1,4,9,3315,20,3,0,0,11,0,0
1,4,9,3315,27,6,0,0,11,0,0
1,4,9,3320,7,4,40,0,12,0,0
1,4,9,3320,20,4,0,0,12,0,0
1,4,9,3320,27,6,0,0,12,0,0
1,4,9,3325,7,4,40,0,13,0,0
1,4,9,3325,20,5,0,0,13,0,0
1,4,9,3325,27,6,0,0,13,0,0
1,4,9,3330,7,4,40,0,14,0,0
1,4,9,3330,20,6,0,0,14,0,0
1,4,9,3330,27,6,0,0,14,0,0
1,4,9,3335,7,4,40,0,15,0,0
1,4,9,3335,20,5,0,0,15,0,0
1,4,9,3335,27,6,0,0,15,0,0
1,4,9,3340,7,4,40,0,16,0,0
1,4,9,3340,20,4,0,0,16,0,0
1,4,9,3340,27,6,0,0,16,0,0
1,4,9,3345,7,4,40,0,17,0,0
1,4,9,3345,20,3,0,0,17,0,0
1,4,9,3345,27,6,0,0,17,0,0
1,4,9,3345,45,628,0,0,17,0,0
1,4,9,3380,7,4,300,0,10,0,0
1,4,9,3380,20,-2,0,0,10,0,0
1,4,9,3380,27,-6,0,0,10,0,0
1,4,9,3385,7,4,300,0,11,0,0
1,4,9,3385,20,-3,0,0,11,0,0
1,4,9,3385,27,-6,0,0,11,0,0
1,4,9,3390,7,4,300,0,12,0,0
1,4,9,3390,20,-4,0,0,12,0,0
1,4,9,3390,27,-6,0,0,12,0,0
1,4,9,3395,7,4,300,0,13,0,0
1,4,9,3395,20,-5,0,0,13,0,0
1,4,9,3395,27,-6,0,0,13,0,0
1,4,9,3400,7,4,300,0,14,0,0
1,4,9,3400,16,4,30,0,0,0,0
1,4,9,3400,20,-6,0,0,14,0,0
1,4,9,3400,27,-6,0,0,14,0,0
1,4,9,3405,7,4,300,0,15,0,0
1,4,9,3405,20,-5,0,0,15,0,0
1,4,9,3405,27,-6,0,0,15,0,0
1,4,9,3410,7,4,300,0,16,0,0
1,4,9,3410,20,-4,0,0,16,0,0
1,4,9,3410,27,-6,0,0,16,0,0
1,4,9,3415,7,4,300,0,17,0,0
1,4,9,3415,20,-3,0,0,17,0,0
1,4,9,3415,27,-6,0,0,17,0,0
1,4,9,3415,45,628,0,0,17,0,0
1,4,9,3420,2,1,2,3,0,0,0
1,4,9,3480,16,6,30,0,0,0,0
1,4,9,3500,21,0,0,0,0,0,0
1,4,9,3500,28,0,0,0,0,0,0
1,4,9,3525,7,79,300,0,2,0,0
1,4,9,3525,7,78,276,0,2,0,0
1,4,9,3525,7,77,252,0,2,0,0
1,4,9,3525,7,76,228,0,2,0,0
1,4,9,3525,7,75,204,0,2,0,0
1,4,9,3525,7,74,180,0,2,0,0
1,4,9,3525,7,73,156,0,2,0,0
1,4,9,3530,20,-2,0,0,2,0,0
1,4,9,3540,20,2,0,0,2,0,0
1,4,9,3574,7,66,48,0,1,0,0
1,4,9,3574,7,67,72,0,1,0,0
1,4,9,3574,7,68,96,0,1,0,0
1,4,9,3574,7,69,120,0,1,0,0
1,4,9,3574,7,70,144,0,1,0,0
1,4,9,3574,7,71,168,0,1,0,0
1,4,9,3574,7,72,192,0,1,0,0
1,4,9,3579,20,2,0,0,1,0,0
1,4,9,3589,20,-2,0,0,1,0,0
1,4,9,3798,7,66,72,0,1,0,0
1,4,9,3798,7,67,96,0,1,0,0
1,4,9,3798,7,68,120,0,1,0,0
1,4,9,3798,7,69,144,0,1,0,0
1,4,9,3798,7,70,168,0,1,0,0
1,4,9,3798,7,71,192,0,1,0,0
1,4,9,3798,7,72,216,0,1,0,0
1,4,9,3803,20,2,0,0,1,0,0
1,4,9,3813,20,-2,0,0,1,0,0
1,4,9,3863,7,77,204,0,2,0,0
1,4,9,3863,7,76,180,0,2,0,0
1,4,9,3863,7,75,156,0,2,0,0
1,4,9,3863,7,74,132,0,2,0,0
1,4,9,3863,7,73,108,0,2,0,0
1,4,9,3863,7,79,252,0,2,0,0
1,4,9,3863,7,78,228,0,2,0,0
1,4,9,3868,20,-2,0,0,2,0,0
1,4,9,3878,20,2,0,0,2,0,0
1,4,9,3928,7,79,252,0,2,0,0
1,4,9,3928,7,78,228,0,2,0,0
1,4,9,3928,7,77,204,0,2,0,0
1,4,9,3928,7,76,180,0,2,0,0
1,4,9,3928,7,75,156,0,2,0,0
1,4,9,3928,7,74,132,0,2,0,0
1,4,9,3928,7,73,108,0,2,0,0
1,4,9,3933,20,-2,0,0,2,0,0
1,4,9,3943,20,2,0,0,2,0,0
1,4,9,4000,16,3,72,0,0,0,0
1,4,9,4020,2,2,4,6,0,0,0
1,4,9,4068,7,68,120,0,1,0,0
1,4,9,4068,7,69,144,0,1,0,0
1,4,9,4068,7,70,168,0,1,0,0
1,4,9,4068,7,71,192,0,1,0,0
1,4,9,4068,7,72,216,0,1,0,0
1,4,9,4068,7,66,72,0,1,0,0
1,4,9,4068,7,67,96,0,1,0,0
1,4,9,4073,20,2,0,0,1,0,0
1,4,9,4083,20,-2,0,0,1,0,0
1,4,9,4190,15,3,20,0,0,0,0
1,4,9,4200,15,3,20,0,0,0,0
1,4,9,4210,15,3,20,0,0,0,0
1,4,9,4220,15,3,20,0,0,0,0
1,4,9,4230,15,3,20,0,0,0,0
1,4,9,4250,15,3,250,0,0,0,0
1,4,9,4260,15,3,250,0,0,0,0
1,4,9,4270,15,3,250,0,0,0,0
1,4,9,4275,15,25,290,0,0,0,0
1,4,9,4280,15,3,250,0,0,0,0
1,4,9,4290,15,3,250,0,0,0,0
1,4,9,4310,15,3,20,0,0,0,0
1,4,9,4320,15,3,20,0,0,0,0
1,4,9,4330,15,3,20,0,0,0,0
1,4,9,4340,15,3,20,0,0,0,0
1,4,9,4350,15,3,20,0,0,0,0
1,4,9,4500,15,17,130,2,10,0,0
1,4,9,4500,33,395,0,0,10,0,0
1,4,9,4510,15,17,80,3,0,0,0
1,4,9,4510,15,17,180,3,0,0,0
1,4,9,4515,61,1,1,2,0,0,0
1,4,9,4516,15,17,130,3,11,0,0
1,4,9,4516,33,843,0,0,11,0,0
1,4,9,4520,15,17,30,4,0,0,0
1,4,9,4520,15,17,230,4,0,0,0
1,4,9,4695,15,3,20,0,0,0,0
1,4,9,4705,15,3,20,0,0,0,0
1,4,9,4715,15,3,20,0,0,0,0
1,4,9,4725,15,3,20,0,0,0,0
1,4,9,4735,15,3,20,0,0,0,0
1,4,9,4755,15,3,250,0,0,0,0
1,4,9,4765,15,3,250,0,0,0,0
1,4,9,4775,15,3,250,0,0,0,0
1,4,9,4785,15,3,250,0,0,0,0
1,4,9,4795,15,3,250,0,0,0,0
1,4,9,4815,15,3,20,0,0,0,0
1,4,9,4825,15,3,20,0,0,0,0
1,4,9,4835,15,3,20,0,0,0,0
1,4,9,4845,15,3,20,0,0,0,0
1,4,9,4855,15,3,20,0,0,0,0
1,4,9,4900,13,0,0,0,0,0,0
1,4,9,4912,6,19,164,0,7,0,0
1,4,9,4912,6,19,188,0,7,0,0
1,4,9,4912,6,19,212,0,7,0,0
1,4,9,4912,6,19,236,0,7,0,0
1,4,9,4912,6,19,260,0,7,0,0
1,4,9,4912,6,20,284,0,7,0,0
1,4,9,4912,6,18,140,0,7,0,0
1,4,9,4930,6,21,190,0,8,0,0
1,4,9,4930,6,22,166,0,8,0,0
1,4,9,4930,6,22,142,0,8,0,0
1,4,9,4930,6,22,118,0,8,0,0
1,4,9,4930,6,22,94,0,8,0,0
1,4,9,4930,6,22,70,0,8,0,0
1,4,9,4930,6,22,46,0,8,0,0
1,4,9,4930,6,22,22,0,8,0,0
1,4,9,4930,6,23,-2,0,8,0,0
1,4,9,4952,10,19,164,0,9,0,0
1,4,9,4952,10,19,188,0,9,0,0
1,4,9,4952,10,19,212,0,9,0,0
1,4,9,4952,10,19,236,0,9,0,0
1,4,9,4952,10,19,260,0,9,0,0
1,4,9,4952,10,20,284,0,9,0,0
1,4,9,4952,10,19,140,0,9,0,0
1,4,9,4952,10,18,116,0,9,0,0
1,4,9,4970,10,21,190,0,10,0,0
1,4,9,4970,10,22,166,0,10,0,0
1,4,9,4970,10,22,142,0,10,0,0
1,4,9,4970,10,22,118,0,10,0,0
1,4,9,4970,10,22,94,0,10,0,0
1,4,9,4970,10,22,70,0,10,0,0
1,4,9,4970,10,22,46,0,10,0,0
1,4,9,4970,10,22,22,0,10,0,0
1,4,9,4970,10,23,-2,0,10,0,0
1,4,9,5000,2,3,6,0,0,0,0
1,4,9,5000,18,473,148,0,0,0,0
1,4,9,5000,18,468,100,0,0,-24,0
1,4,9,5000,18,469,124,0,0,-24,0
1,4,9,5000,18,470,148,0,0,-24,0
1,4,9,5000,18,471,100,0,0,0,0
1,4,9,5000,18,472,124,0,0,0,0
1,4,9,5000,34,0,0,0,0,0,0
1,4,9,5100,35,15,0,0,0,0,0
1,4,9,5280,2,2,4,0,0,0,0
1,4,9,5300,2,1,2,0,0,0,0
1,4,9,5300,15,63,138,1,142,0,0
1,4,9,5300,15,64,162,1,141,0,0
1,4,9,5300,15,65,186,1,141,0,0
1,4,9,5300,15,61,90,1,42,0,0
1,4,9,5300,15,62,114,1,42,0,0
1,4,9,5300,16,2,30,0,0,0,0
1,4,9,5328,15,59,162,1,141,0,0
1,4,9,5328,15,60,186,1,141,0,0
1,4,9,5328,15,56,90,1,42,0,0
1,4,9,5328,15,57,114,1,42,0,0
1,4,9,5328,15,58,138,1,142,0,0
1,4,9,5356,15,54,162,1,142,0,0
1,4,9,5356,15,55,186,1,142,0,0
1,4,9,5356,15,51,90,1,142,0,0
1,4,9,5356,15,52,114,1,142,0,0
1,4,9,5356,15,53,138,1,142,0,0
1,4,9,5384,15,49,162,1,142,0,0
1,4,9,5384,15,50,186,1,142,0,0
1,4,9,5384,15,46,90,1,142,0,0
1,4,9,5384,15,47,114,1,142,0,0
1,4,9,5384,15,48,138,1,142,0,0
1,4,9,5400,36,0,0,0,0,0,0
1,4,9,5400,40,0,0,0,0,0,0
1,4,9,5400,79,142,0,0,0,0,0
1,4,9,5435,20,0,-10,0,0,0,0
1,4,9,5465,20,0,10,0,0,0,0
1,4,9,5485,19,0,0,0,0,0,0
1,4,9,5485,20,0,0,0,0,0,0
1,4,9,5500,20,0,9,0,0,0,0
1,4,9,5525,20,0,-9,0,0,0,0
1,4,9,5565,20,0,9,0,0,0,0
1,4,9,5585,20,0,0,0,0,0,0
1,4,9,5625,20,-7,7,0,0,0,0
1,4,9,5650,20,7,-7,0,0,0,0
1,4,9,5695,20,-7,7,0,0,0,0
1,4,9,5720,20,0,0,0,0,0,0
1,4,9,5750,20,7,7,0,0,0,0
1,4,9,5775,20,-7,-7,0,0,0,0
1,4,9,5820,20,7,7,0,0,0,0
1,4,9,5845,20,0,0,0,0,0,0
1,4,9,5875,20,-8,0,0,0,0,0
1,4,9,5900,20,8,0,0,0,0,0
1,4,9,5950,20,-8,0,0,0,0,0
1,4,9,5975,20,0,0,0,0,0,0
1,4,9,6000,20,8,6,0,141,0,0
1,4,9,6000,20,-8,6,0,42,0,0
1,4,9,6025,20,-8,-6,0,141,0,0
1,4,9,6025,20,8,-6,0,42,0,0
1,4,9,6025,31,60,10,5,142,0,0
1,4,9,6075,20,8,6,0,141,0,0
1,4,9,6075,20,-8,6,0,42,0,0
1,4,9,6075,31,60,10,0,142,0,0
1,4,9,6100,20,0,0,0,141,0,0
1,4,9,6100,20,0,0,0,42,0,0
1,4,9,6125,20,8,0,0,0,0,0
1,4,9,6150,20,-8,0,0,0,0,0
1,4,9,6200,20,8,0,0,0,0,0
1,4,9,6225,20,0,0,0,0,0,0
1,4,9,6250,20,8,6,0,141,0,0
1,4,9,6250,20,-8,6,0,42,0,0
1,4,9,6275,20,-8,-6,0,141,0,0
1,4,9,6275,20,8,-6,0,42,0,0
1,4,9,6275,31,60,10,5,142,0,0
1,4,9,6325,20,8,6,0,141,0,0
1,4,9,6325,20,-8,6,0,42,0,0
1,4,9,6325,31,60,10,0,142,0,0
1,4,9,6350,20,0,0,0,141,0,0
1,4,9,6350,20,0,0,0,42,0,0
1,4,9,6375,20,8,6,0,141,0,0
1,4,9,6375,20,-8,6,0,42,0,0
1,4,9,6400,20,-8,-6,0,141,0,0
1,4,9,6400,20,8,-6,0,42,0,0
1,4,9,6400,31,60,10,5,142,0,0
1,4,9,6450,20,8,6,0,141,0,0
1,4,9,6450,20,-8,6,0,42,0,0
1,4,9,6450,31,60,10,0,142,0,0
1,4,9,6475,20,0,0,0,141,0,0
1,4,9,6475,20,0,0,0,42,0,0
1,4,9,6500,20,8,6,0,0,0,0
1,4,9,6525,20,-8,-6,0,0,0,0
1,4,9,6575,20,8,6,0,0,0,0
1,4,9,6600,20,0,0,0,0,0,0
1,4,9,6625,20,-8,6,0,0,0,0
1,4,9,6650,20,8,-6,0,0,0,0
1,4,9,6700,20,-8,6,0,0,0,0
1,4,9,6725,20,0,0,0,0,0,0
1,4,9,6750,20,0,7,0,0,0,0
1,4,9,6775,20,0,-7,0,0,0,0
1,4,9,6820,20,0,7,0,0,0,0
1,4,9,6845,20,0,0,0,0,0,0
1,4,9,6875,20,8,6,0,141,0,0
1,4,9,6875,20,-8,6,0,42,0,0
1,4,9,6900,20,-8,-6,0,141,0,0
1,4,9,6900,20,8,-6,0,42,0,0
1,4,9,6900,31,60,10,5,142,0,0
1,4,9,6950,20,8,6,0,141,0,0
1,4,9,6950,20,-8,6,0,42,0,0
1,4,9,6950,31,60,10,0,142,0,0
1,4,9,6975,20,0,0,0,141,0,0
1,4,9,6975,20,0,0,0,42,0,0
1,4,9,7000,20,8,6,0,0,0,0
1,4,9,7025,20,-8,-6,0,0,0,0
1,4,9,7075,20,8,6,0,0,0,0
1,4,9,7100,19,0,0,2,0,0,0
1,4,9,7100,20,8,0,0,0,0,0
1,4,9,7125,20,-8,0,0,0,0,0
1,4,9,7175,20,8,0,0,0,0,0
1,4,9,7200,19,0,0,2,0,0,0
1,4,9,7200,20,-8,0,0,0,0,0
1,4,9,7225,20,8,0,0,0,0,0
1,4,9,7275,20,-8,0,0,0,0,0
1,4,9,7300,19,0,0,2,0,0,0
1,4,9,7300,20,8,6,0,0,0,0
1,4,9,7325,20,-8,-6,0,0,0,0
1,4,9,7375,20,8,6,0,0,0,0
1,4,9,7400,19,0,0,2,0,0,0
1,4,9,7400,20,-8,6,0,0,0,0
1,4,9,7425,20,8,-6,0,0,0,0
1,4,9,7475,20,-8,6,0,0,0,0
1,4,9,7500,19,0,0,2,0,0,0
1,4,9,7500,20,0,7,0,0,0,0
1,4,9,7525,20,0,-7,0,0,0,0
1,4,9,7570,20,0,7,0,0,0,0
1,4,9,7595,20,0,0,0,0,0,0
1,4,9,7600,19,0,0,2,0,0,0
1,4,9,7610,20,8,6,0,141,0,0
1,4,9,7610,20,-8,6,0,42,0,0
1,4,9,7635,20,-8,-6,0,141,0,0
1,4,9,7635,20,8,-6,0,42,0,0
1,4,9,7640,31,60,10,5,142,0,0
1,4,9,7660,31,60,10,0,142,0,0
1,4,9,7685,20,8,6,0,141,0,0
1,4,9,7685,20,-8,6,0,42,0,0
1,4,9,7710,20,0,0,0,141,0,0
1,4,9,7710,20,0,0,0,42,0,0
1,4,9,7800,19,0,0,2,0,0,0
1,4,9,7800,20,8,6,0,141,0,0
1,4,9,7800,20,-8,6,0,42,0,0
1,4,9,7825,20,-8,-6,0,141,0,0
1,4,9,7825,20,8,-6,0,42,0,0
1,4,9,7830,31,60,10,5,142,0,0
1,4,9,7850,31,60,10,0,142,0,0
1,4,9,7875,20,8,6,0,141,0,0
1,4,9,7875,20,-8,6,0,42,0,0
1,4,9,7900,19,0,1,2,0,0,0
1,4,9,7900,20,0,0,0,42,0,0
1,4,9,7900,20,0,0,0,141,0,0
1,4,9,7900,31,0,10,5,0,0,0
1,4,9,7950,19,0,10,2,0,0,0
1,4,9,8000,20,0,4,0,0,0,0
1,4,9,8000,31,20,0,40,142,0,0
1,4,9,8100,11,0,0,0,0,0,0
1,4,15,0,2,1,2,0,0,0,0
1,4,15,0,5,1,2,9,20,0,0
1,4,15,0,8,0,0,0,0,0,0
1,4,15,0,13,0,0,0,0,0,0
1,4,15,0,28,0,0,0,0,0,0
1,4,15,0,64,6,1,1,0,0,0
1,4,15,100,15,10,10,2,1,0,0
1,4,15,100,45,628,0,0,1,0,0
1,4,15,110,15,10,10,2,2,0,0
1,4,15,120,15,10,10,2,3,0,0
1,4,15,130,15,10,10,2,4,0,0
1,4,15,132,12,121,42,0,20,0,0
1,4,15,132,12,125,114,0,21,0,0
1,4,15,140,15,10,10,2,5,0,0
1,4,15,140,45,607,0,0,5,0,0
1,4,15,140,60,1,1,0,5,0,0
1,4,15,160,20,12,-6,0,1,0,0
1,4,15,160,33,534,0,0,1,0,0
1,4,15,170,20,12,-6,0,2,0,0
1,4,15,180,20,12,-6,0,3,0,0
1,4,15,190,20,12,-6,0,4,0,0
1,4,15,200,15,12,240,2,6,0,0
1,4,15,200,20,12,-6,0,5,0,0
1,4,15,200,45,612,0,0,6,0,0
1,4,15,210,15,12,240,2,7,0,0
1,4,15,216,12,121,234,0,22,0,0
1,4,15,220,15,12,240,2,8,0,0
1,4,15,230,15,12,240,2,9,0,0
1,4,15,240,15,12,240,2,10,0,0
1,4,15,240,33,393,0,0,10,0,0
1,4,15,241,61,1,0,1,0,0,0
1,4,15,242,60,2,1,0,10,0,0
1,4,15,250,15,10,100,2,1,0,0
1,4,15,250,45,625,0,0,1,0,0
1,4,15,260,15,10,100,2,2,0,0
1,4,15,260,20,-12,-6,0,6,0,0
1,4,15,270,15,10,100,2,3,0,0
1,4,15,270,20,-12,-6,0,7,0,0
1,4,15,280,15,10,100,2,4,0,0
1,4,15,280,20,-12,-6,0,8,0,0
1,4,15,290,15,10,100,2,5,0,0
1,4,15,290,20,-12,-6,0,9,0,0
1,4,15,290,33,393,0,0,5,0,0
1,4,15,290,45,628,0,0,5,0,0
1,4,15,291,61,2,0,1,0,0,0
1,4,15,292,60,3,1,0,5,0,0
1,4,15,300,15,10,20,2,11,0,0
1,4,15,300,20,-12,-6,0,10,0,0
1,4,15,300,45,611,0,0,11,0,0
1,4,15,310,15,10,20,2,12,0,0
1,4,15,310,20,12,-6,0,1,0,0
1,4,15,320,15,10,20,2,13,0,0
1,4,15,320,20,12,-6,0,2,0,0
1,4,15,330,15,10,20,2,14,0,0
1,4,15,330,20,12,-6,0,3,0,0
1,4,15,340,15,10,20,2,15,0,0
1,4,15,340,20,12,-6,0,4,0,0
1,4,15,340,33,393,0,0,15,0,0
1,4,15,340,45,628,0,0,15,0,0
1,4,15,350,15,12,220,2,16,0,0
1,4,15,350,20,12,-6,0,5,0,0
1,4,15,350,45,603,0,0,16,0,0
1,4,15,356,12,125,234,0,23,0,0
1,4,15,360,15,12,220,2,17,0,0
1,4,15,360,20,12,-6,0,11,0,0
1,4,15,370,15,12,220,2,18,0,0
1,4,15,370,20,12,-6,0,12,0,0
1,4,15,380,15,12,220,2,19,0,0
1,4,15,380,20,12,-6,0,13,0,0
1,4,15,384,12,121,138,0,24,0,0
1,4,15,390,15,12,220,2,41,0,0
1,4,15,390,20,12,-6,0,14,0,0
1,4,15,390,33,393,0,0,41,0,0
1,4,15,390,45,628,0,0,41,0,0
1,4,15,400,15,12,160,2,6,0,0
1,4,15,400,20,12,-6,0,15,0,0
1,4,15,400,45,608,0,0,6,0,0
1,4,15,410,15,12,160,2,7,0,0
1,4,15,410,20,-12,-6,0,16,0,0
1,4,15,420,15,12,160,2,8,0,0
1,4,15,420,20,-12,-6,0,17,0,0
1,4,15,430,15,12,160,2,9,0,0
1,4,15,430,20,-12,-6,0,18,0,0
1,4,15,440,15,12,160,2,10,0,0
1,4,15,440,20,-12,-6,0,19,0,0
1,4,15,440,33,393,0,0,10,0,0
1,4,15,440,45,628,0,0,10,0,0
1,4,15,441,61,3,0,1,0,0,0
1,4,15,442,60,4,1,0,10,0,0
1,4,15,450,20,-12,-6,0,41,0,0
1,4,15,460,20,-12,-6,0,6,0,0
1,4,15,470,20,-12,-6,0,7,0,0
1,4,15,480,20,-12,-6,0,8,0,0
1,4,15,490,20,-12,-6,0,9,0,0
1,4,15,500,15,5,20,6,11,0,0
1,4,15,500,15,5,220,6,31,0,0
1,4,15,500,20,-12,-6,0,10,0,0
1,4,15,500,45,628,0,0,11,0,0
1,4,15,500,45,628,0,0,31,0,0
1,4,15,510,15,5,20,6,12,0,0
1,4,15,510,15,5,220,6,32,0,0
1,4,15,515,20,5,-5,0,11,0,0
1,4,15,515,20,-5,-5,0,31,0,0
1,4,15,520,15,5,220,6,33,0,0
1,4,15,520,15,5,20,6,13,0,0
1,4,15,524,12,121,186,0,25,0,0
1,4,15,525,20,5,-5,0,12,0,0
1,4,15,525,20,-5,-5,0,32,0,0
1,4,15,530,15,5,20,6,14,0,0
1,4,15,530,15,5,220,6,34,0,0
1,4,15,535,20,5,-5,0,13,0,0
1,4,15,535,20,-5,-5,0,33,0,0
1,4,15,540,15,5,220,6,35,0,0
1,4,15,540,15,5,20,6,15,0,0
1,4,15,540,45,628,0,0,35,0,0
1,4,15,540,45,628,0,0,15,0,0
1,4,15,545,20,5,-5,0,14,0,0
1,4,15,545,20,-5,-5,0,11,0,0
1,4,15,545,20,-5,-5,0,34,0,0
1,4,15,545,20,5,-5,0,31,0,0
1,4,15,555,20,5,-5,0,15,0,0
1,4,15,555,20,-5,-5,0,35,0,0
1,4,15,555,20,-5,-5,0,12,0,0
1,4,15,555,20,5,-5,0,32,0,0
1,4,15,565,20,-5,-5,0,13,0,0
1,4,15,565,20,5,-5,0,33,0,0
1,4,15,575,20,-5,5,0,11,0,0
1,4,15,575,20,-5,-5,0,14,0,0
1,4,15,575,20,5,-5,0,34,0,0
1,4,15,575,20,5,5,0,31,0,0
1,4,15,585,20,-5,5,0,12,0,0
1,4,15,585,20,5,-5,0,35,0,0
1,4,15,585,20,-5,-5,0,15,0,0
1,4,15,585,20,5,5,0,32,0,0
1,4,15,595,20,-5,5,0,13,0,0
1,4,15,595,20,5,5,0,33,0,0
1,4,15,605,20,-5,5,0,14,0,0
1,4,15,605,20,5,5,0,11,0,0
1,4,15,605,20,5,5,0,34,0,0
1,4,15,605,20,-5,5,0,31,0,0
1,4,15,608,12,121,114,0,26,0,0
1,4,15,615,20,-5,5,0,15,0,0
1,4,15,615,20,5,5,0,35,0,0
1,4,15,615,20,5,5,0,12,0,0
1,4,15,615,20,-5,5,0,32,0,0
1,4,15,625,20,5,5,0,13,0,0
1,4,15,625,20,-5,5,0,33,0,0
1,4,15,635,20,5,5,0,14,0,0
1,4,15,635,20,-5,5,0,34,0,0
1,4,15,645,20,5,5,0,15,0,0
1,4,15,645,20,-5,5,0,35,0,0
1,4,15,650,15,5,220,6,16,0,0
1,4,15,650,15,5,20,6,6,0,0
1,4,15,650,33,513,0,0,16,0,0
1,4,15,650,45,628,0,0,16,0,0
1,4,15,650,45,628,0,0,6,0,0
1,4,15,660,15,5,220,6,17,0,0
1,4,15,660,15,5,20,6,7,0,0
1,4,15,664,12,125,234,0,27,0,0
1,4,15,665,20,-7,-5,0,16,0,0
1,4,15,665,20,7,-5,0,6,0,0
1,4,15,670,15,5,20,6,8,0,0
1,4,15,670,15,5,220,6,18,0,0
1,4,15,675,20,-7,-5,0,17,0,0
1,4,15,675,20,7,-5,0,7,0,0
1,4,15,680,15,5,220,6,19,0,0
1,4,15,680,15,5,20,6,9,0,0
1,4,15,685,20,-7,-5,0,18,0,0
1,4,15,685,20,7,-5,0,8,0,0
1,4,15,690,15,5,20,6,5,0,0
1,4,15,690,15,5,220,6,10,0,0
1,4,15,695,20,7,-5,0,16,0,0
1,4,15,695,20,-7,-5,0,19,0,0
1,4,15,695,20,7,-5,0,9,0,0
1,4,15,695,20,-7,-5,0,6,0,0
1,4,15,705,20,7,-5,0,17,0,0
1,4,15,705,20,7,-5,0,5,0,0
1,4,15,705,20,-7,-5,0,10,0,0
1,4,15,705,20,-7,-5,0,7,0,0
1,4,15,715,20,7,-5,0,18,0,0
1,4,15,715,20,-7,-5,0,8,0,0
1,4,15,725,20,7,-5,0,19,0,0
1,4,15,725,20,7,5,0,16,0,0
1,4,15,725,20,-7,-5,0,9,0,0
1,4,15,725,20,-7,5,0,6,0,0
1,4,15,735,20,7,-5,0,10,0,0
1,4,15,735,20,-7,-5,0,5,0,0
1,4,15,735,20,7,5,0,17,0,0
1,4,15,735,20,-7,5,0,7,0,0
1,4,15,745,20,7,5,0,18,0,0
1,4,15,745,20,-7,5,0,8,0,0
1,4,15,755,20,-7,5,0,16,0,0
1,4,15,755,20,7,5,0,19,0,0
1,4,15,755,20,-7,5,0,9,0,0
1,4,15,755,20,7,5,0,6,0,0
1,4,15,765,20,-7,5,0,17,0,0
1,4,15,765,20,-7,5,0,5,0,0
